PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
HJMNJT	9.79844	23	0.000314229	0	0
HTBH	9.79844	23	0.000314229	0	0
FR	9.79844	23	0.000314229	0	0
>XRJM	9.79844	23	0.000314229	0	0
<BDJW	9.79844	23	0.000314229	0	0
WXMC	9.78755	28	0.00038254	18	0.00116437
HNG<	9.72419	55	0.000751417	3	0.000194062
HRYX	9.6994	14	0.00019127	12	0.000776247
ML>H	9.6994	14	0.00019127	12	0.000776247
JS<W	9.6994	14	0.00019127	12	0.000776247
W>HRN	9.59229	47	0.00064212	25	0.00161718
L>JL	9.55496	10	0.000136621	10	0.000646872
>DNJ	9.53549	77	0.00105198	6	0.000388123
QR>	9.37242	22	0.000300567	0	0
NG<	9.37242	22	0.000300567	0	0
WMT	9.37242	22	0.000300567	0	0
WCMRTM	9.37242	22	0.000300567	0	0
RBQH	9.37242	22	0.000300567	0	0
MMK	9.37242	22	0.000300567	0	0
>RWR	9.37242	22	0.000300567	0	0
CM	9.36286	198	0.0027051	26	0.00168187
HDBRJM	9.23334	45	0.000614796	2	0.000129374
WHJH	9.16377	157	0.00214496	19	0.00122906
L<BD	9.11528	17	0.000232256	13	0.000840934
W>JN	8.94641	21	0.000286905	0	0
MTXT	8.94641	21	0.000286905	0	0
WNTTJ	8.94641	21	0.000286905	0	0
YR<T	8.94641	21	0.000286905	0	0
MCZR	8.94641	21	0.000286905	0	0
>BJMLK	8.94641	21	0.000286905	0	0
JD<	8.94641	21	0.000286905	0	0
WBNWT	8.94641	21	0.000286905	0	0
ZR<K	8.94641	21	0.000286905	0	0
HJ>R	8.94641	21	0.000286905	0	0
NXLTW	8.91915	15	0.000204932	12	0.000776247
PQWDJ	8.75677	13	0.000177608	11	0.00071156
WHNH	8.68352	119	0.00162579	13	0.000840934
KBF	8.67969	20	0.000273243	14	0.000905621
NPCH	8.64232	11	0.000150283	10	0.000646872
MRRJ	8.64232	11	0.000150283	10	0.000646872
PJ	8.63406	58	0.000792404	28	0.00181124
<FRWN	8.59947	9	0.000122959	9	0.000582185
H>TWN	8.59947	9	0.000122959	9	0.000582185
BNJM	8.55914	43	0.000587472	2	0.000129374
JQX	8.52039	20	0.000273243	0	0
MPNJK	8.52039	20	0.000273243	0	0
>MH	8.52039	20	0.000273243	0	0
B<T	8.52039	20	0.000273243	0	0
L>LHJM	8.52039	20	0.000273243	0	0
>XJKM	8.52039	20	0.000273243	0	0
H<MJM	8.52039	20	0.000273243	0	0
<RB	8.52039	20	0.000273243	0	0
H>PD	8.52039	20	0.000273243	0	0
HJRJ<H	8.52039	20	0.000273243	0	0
BNK	8.52039	20	0.000273243	0	0
W>RGMN	8.52039	20	0.000273243	0	0
WJBRK	8.52039	20	0.000273243	0	0
WTQR>	8.52039	20	0.000273243	0	0
>LJH	8.52039	20	0.000273243	0	0
BKM	8.52039	20	0.000273243	0	0
LBBK	8.52039	20	0.000273243	0	0
<MDJ	8.52039	20	0.000273243	0	0
MKL	8.49499	80	0.00109297	7	0.000452811
>JL	8.39674	28	0.00038254	17	0.00109968
CB<JM	8.34712	23	0.000314229	15	0.000970309
H<LH	8.22509	42	0.00057381	2	0.000129374
>TJ	8.22509	42	0.00057381	2	0.000129374
QVRT	8.20598	31	0.000423526	18	0.00116437
<BDK	8.09437	19	0.000259581	0	0
XMWR	8.09437	19	0.000259581	0	0
BJDK	8.09437	19	0.000259581	0	0
CBT	8.09437	19	0.000259581	0	0
WNTT	8.09437	19	0.000259581	0	0
WTWL<T	8.09437	19	0.000259581	0	0
<LT	8.08916	26	0.000355216	16	0.001035
CLCJM	8.04046	48	0.000655782	24	0.00155249
GM	8.03588	122	0.00166678	14	0.000905621
HHJN	7.9905	14	0.00019127	11	0.00071156
H>DMH	7.90028	64	0.000874377	5	0.000323436
CMWT	7.88708	29	0.000396202	17	0.00109968
CNJM	7.88324	123	0.00168044	48	0.00310499
PNJ	7.8224	115	0.00157115	13	0.000840934
>JCH	7.81648	12	0.000163946	10	0.000646872
>SRH	7.69185	10	0.000136621	9	0.000582185
<BDTM	7.69185	10	0.000136621	9	0.000582185
LKBF	7.69185	10	0.000136621	9	0.000582185
>LJ>B	7.69185	10	0.000136621	9	0.000582185
LCMR	7.66835	18	0.000245918	0	0
HJTH	7.66835	18	0.000245918	0	0
BJNJ	7.66835	18	0.000245918	0	0
JLD	7.66835	18	0.000245918	0	0
HXJH	7.66835	18	0.000245918	0	0
HXCN	7.66835	18	0.000245918	0	0
WTHR	7.66835	18	0.000245918	0	0
SDM	7.66835	18	0.000245918	0	0
>JNNW	7.66835	18	0.000245918	0	0
NPCK	7.66835	18	0.000245918	0	0
HWLJDW	7.66835	18	0.000245918	0	0
WHQVJR	7.66835	18	0.000245918	0	0
LJYXQ	7.66835	18	0.000245918	0	0
DGL	7.64397	8	0.000109297	8	0.000517498
>XJ	7.5636	40	0.000546485	2	0.000129374
ML>JM	7.53097	17	0.000232256	12	0.000776247
BNJW	7.39232	69	0.000942687	6	0.000388123
JY>	7.37042	44	0.000601134	22	0.00142312
>XRJ	7.35739	82	0.0011203	8	0.000517498
WL>	7.35391	358	0.00489104	59	0.00381655
LXV>T	7.27249	33	0.00045085	18	0.00116437
B<RB	7.24233	17	0.000232256	0	0
JC	7.24233	17	0.000232256	0	0
<BDJM	7.24233	17	0.000232256	0	0
VB<T	7.24233	17	0.000232256	0	0
>MWT	7.24233	17	0.000232256	0	0
<MD	7.24233	17	0.000232256	0	0
M<M	7.24233	17	0.000232256	0	0
>DNJW	7.24233	17	0.000232256	0	0
XJH	7.24233	17	0.000232256	0	0
W>MH	7.24233	17	0.000232256	0	0
DMW	7.24233	17	0.000232256	0	0
LBW	7.24233	17	0.000232256	0	0
M<V	7.24233	17	0.000232256	0	0
HCLXN	7.24233	17	0.000232256	0	0
BC<RJK	7.24233	17	0.000232256	0	0
W>MR	7.23637	39	0.000532823	2	0.000129374
QRX	7.19571	20	0.000273243	13	0.000840934
WBJN	7.10255	54	0.000737755	4	0.000258749
JR>H	6.81631	16	0.000218594	0	0
JMY>	6.81631	16	0.000218594	0	0
FPT	6.81631	16	0.000218594	0	0
JCLM	6.81631	16	0.000218594	0	0
H<Y	6.81631	16	0.000218594	0	0
HBRJT	6.81631	16	0.000218594	0	0
HBFR	6.81631	16	0.000218594	0	0
C<R	6.81631	16	0.000218594	0	0
QJN	6.81631	16	0.000218594	0	0
WCXV	6.81631	16	0.000218594	0	0
HMCXH	6.81631	16	0.000218594	0	0
>BN	6.81631	16	0.000218594	0	0
PRJ	6.81631	16	0.000218594	0	0
BQWL	6.81631	16	0.000218594	0	0
LHJWT	6.81631	16	0.000218594	0	0
WJGD	6.81631	16	0.000218594	0	0
>JBJK	6.81631	16	0.000218594	0	0
BCM	6.81631	16	0.000218594	0	0
CKM	6.81631	16	0.000218594	0	0
HQRC	6.81631	16	0.000218594	0	0
HQVN	6.81631	16	0.000218594	0	0
R>WBN	6.75918	37	0.000505499	19	0.00122906
W>L<ZR	6.74255	9	0.000122959	8	0.000517498
LPQDJHM	6.74255	9	0.000122959	8	0.000517498
NFJ>J	6.74255	9	0.000122959	8	0.000517498
BMSPRM	6.68847	7	9.56349e-05	7	0.000452811
YLPXD	6.68847	7	9.56349e-05	7	0.000452811
MCLW	6.68847	7	9.56349e-05	7	0.000452811
<JNN	6.68847	7	9.56349e-05	7	0.000452811
W>BJRM	6.68847	7	9.56349e-05	7	0.000452811
WLMVH	6.68847	7	9.56349e-05	7	0.000452811
WLKBFJM	6.68847	7	9.56349e-05	7	0.000452811
WMNXTH	6.68847	7	9.56349e-05	7	0.000452811
<MJHWD	6.68847	7	9.56349e-05	7	0.000452811
NWN	6.64038	16	0.000218594	11	0.00071156
<FRJM	6.60704	52	0.000710431	24	0.00155249
>XT	6.46663	74	0.001011	31	0.0020053
>RM	6.39029	15	0.000204932	0	0
WJCTXW	6.39029	15	0.000204932	0	0
>Z	6.39029	15	0.000204932	0	0
R>W	6.39029	15	0.000204932	0	0
>XRJK	6.39029	15	0.000204932	0	0
M>H	6.39029	15	0.000204932	0	0
>DNJM	6.39029	15	0.000204932	0	0
B<BWR	6.39029	15	0.000204932	0	0
H<WR	6.39029	15	0.000204932	0	0
LXT	6.39029	15	0.000204932	0	0
CNT	6.39029	15	0.000204932	0	0
TGLH	6.39029	15	0.000204932	0	0
W>KLT	6.39029	15	0.000204932	0	0
>BTJK	6.39029	15	0.000204932	0	0
LLKT	6.39029	15	0.000204932	0	0
FH	6.39029	15	0.000204932	0	0
HCMR	6.39029	15	0.000204932	0	0
<JNJK	6.39029	15	0.000204932	0	0
PFH	6.39029	15	0.000204932	0	0
HR<B	6.39029	15	0.000204932	0	0
TCM<	6.39029	15	0.000204932	0	0
HXQJM	6.39029	15	0.000204932	0	0
WJV	6.39029	15	0.000204932	0	0
WJBN	6.39029	15	0.000204932	0	0
JF#KR	6.38365	14	0.00019127	10	0.000646872
HDBR	6.37456	65	0.000888039	6	0.000388123
WCLCJM	6.28595	27	0.000368878	15	0.000970309
BMQWM	6.27023	36	0.000491837	2	0.000129374
>BJK	6.27023	36	0.000491837	2	0.000129374
<WD	6.25854	71	0.000970012	7	0.000452811
<DT	6.1733	30	0.000409864	16	0.001035
HPQDJM	6.14868	12	0.000163946	9	0.000582185
THJH	6.12644	64	0.000874377	6	0.000388123
CQL	6.11946	22	0.000300567	13	0.000840934
NJXX	6.0902	33	0.00045085	17	0.00109968
CM<W	6.04455	17	0.000232256	11	0.00071156
BKWR	5.9891	39	0.000532823	19	0.00122906
HBJ>W	5.96427	14	0.00019127	0	0
>XRJHM	5.96427	14	0.00019127	0	0
>RK	5.96427	14	0.00019127	0	0
ZR	5.96427	14	0.00019127	0	0
WHJJT	5.96427	14	0.00019127	0	0
>JBJKM	5.96427	14	0.00019127	0	0
MQYH	5.96427	14	0.00019127	0	0
MWM	5.96427	14	0.00019127	0	0
JCKB	5.96427	14	0.00019127	0	0
BQRBK	5.96427	14	0.00019127	0	0
JXDW	5.96427	14	0.00019127	0	0
LMJNHW	5.96427	14	0.00019127	0	0
>BNJM	5.96427	14	0.00019127	0	0
<FB	5.96427	14	0.00019127	0	0
WFMT	5.96427	14	0.00019127	0	0
W>RB<	5.95899	25	0.000341553	14	0.000905621
THJJNH	5.9461	10	0.000136621	8	0.000517498
LPR	5.9461	10	0.000136621	8	0.000517498
M<BR	5.9461	10	0.000136621	8	0.000517498
WJ<F	5.92774	82	0.0011203	9	0.000582185
CMH	5.92774	82	0.0011203	9	0.000582185
HQDC	5.88613	73	0.000997336	30	0.00194062
QRBN	5.84127	28	0.00038254	15	0.000970309
LWJ	5.84127	28	0.00038254	15	0.000970309
B<RBT	5.79491	8	0.000109297	7	0.000452811
WNSKH	5.79491	8	0.000109297	7	0.000452811
LTWR	5.79491	8	0.000109297	7	0.000452811
BW	5.76549	133	0.00181706	18	0.00116437
WM>TJM	5.76036	15	0.000204932	10	0.000646872
NPTLJ	5.76036	15	0.000204932	10	0.000646872
L<LH	5.75582	31	0.000423526	16	0.001035
CM<	5.7553	42	0.00057381	3	0.000194062
WNS<W	5.73298	6	8.19728e-05	6	0.000388123
>SR	5.73298	6	8.19728e-05	6	0.000388123
HGRCNJ	5.73298	6	8.19728e-05	6	0.000388123
MVWT	5.73298	6	8.19728e-05	6	0.000388123
L>JLM	5.73298	6	8.19728e-05	6	0.000388123
HM>RRJM	5.73298	6	8.19728e-05	6	0.000388123
