PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
W>TKMNW	17.3499	0	0	4	0.000475003
D<LJT>	17.3499	0	0	4	0.000475003
WTR"TJN	16.9963	70	0.000849731	0	0
>TW	16.981	11	0.000133529	10	0.00118751
DJWRDNN	16.9129	4	4.85561e-05	7	0.000831255
XWSJ>	16.5107	68	0.000825453	0	0
>LHH	16.5107	68	0.000825453	0	0
B"NJ	16.5094	35	0.000424866	17	0.00201876
TMN	16.2949	97	0.00117748	31	0.00368127
>NTJ	16.2692	9	0.000109251	9	0.00106876
WQRW	16.2692	9	0.000109251	9	0.00106876
JM>	16.2679	67	0.000813314	0	0
TM^N	16.2679	67	0.000813314	0	0
B>JD>	16.2521	21	0.000254919	13	0.00154376
WKL	16.1873	177	0.00214861	6	0.000712504
BKLH^	16.0251	66	0.000801175	0	0
DXRB>	15.6717	7	8.49731e-05	8	0.000950006
L<LM	15.5395	64	0.000776897	0	0
SVR"WHJ	15.5395	64	0.000776897	0	0
H^W	15.2967	63	0.000764758	0	0
CBJ<J>	15.2967	63	0.000764758	0	0
ZBWLWN	15.296	3	3.6417e-05	6	0.000712504
SB>	15.296	3	3.6417e-05	6	0.000712504
W<LW	15.296	3	3.6417e-05	6	0.000712504
TR"JN	15.2664	212	0.00257347	9	0.00106876
XLP	15.0538	62	0.000752619	0	0
HWW	14.8984	132	0.00160235	37	0.00439378
JHWD>	14.8797	23	0.000279197	13	0.00154376
>R"B<>	14.811	61	0.00074048	0	0
DBWY>	14.811	61	0.00074048	0	0
M>"NWHJ	14.5682	60	0.000728341	0	0
B<JR>	14.5682	60	0.000728341	0	0
SM"KJN	14.5682	60	0.000728341	0	0
WL>HRWN	14.5682	60	0.000728341	0	0
KD	14.3679	291	0.00353245	16	0.00190001
D>N>	14.3254	59	0.000716202	0	0
DJHWD>	14.1727	14	0.000169946	10	0.00118751
LWTH^	13.8743	6	7.28341e-05	7	0.000831255
TLTM>>	13.8743	6	7.28341e-05	7	0.000831255
DSHDWT>	13.8398	57	0.000691924	0	0
DKR>	13.8398	57	0.000691924	0	0
HW#>	13.8398	57	0.000691924	0	0
WNXTW	13.7972	2	2.4278e-05	5	0.000593754
W>WSPW	13.7972	2	2.4278e-05	5	0.000593754
