PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
WBX"VHWHJ	15.4404	0	0	4	0.000347584
D<BDK	15.4404	0	0	4	0.000347584
HLK	15.4404	0	0	4	0.000347584
NXL>	15.4404	0	0	4	0.000347584
DKRWB>	15.4404	0	0	4	0.000347584
Q"WDC>	15.4404	0	0	4	0.000347584
D>T>	15.4404	0	0	4	0.000347584
>RWN>	15.4404	0	0	4	0.000347584
DMDJNT>	15.4404	0	0	4	0.000347584
KNC>	15.4404	0	0	4	0.000347584
LBNJ>	15.4404	0	0	4	0.000347584
KWMR">	15.4404	0	0	4	0.000347584
W>TT	15.4404	0	0	4	0.000347584
LMJK>	15.4404	0	0	4	0.000347584
TWN	15.4404	0	0	4	0.000347584
<WBDJ>	15.4404	0	0	4	0.000347584
D>LJ>	15.4404	0	0	4	0.000347584
QJ"WM>	15.4404	0	0	4	0.000347584
GNBRWTH	15.4404	0	0	4	0.000347584
LRXB<M	15.4404	0	0	4	0.000347584
CJLWNJ>	15.4404	0	0	4	0.000347584
PNJN	15.4404	0	0	4	0.000347584
WMXJHJ	15.4404	0	0	4	0.000347584
DHWT	15.4404	0	0	4	0.000347584
MTQN>	15.4404	0	0	4	0.000347584
D<LWHJ	15.4404	0	0	4	0.000347584
>"GN>	15.4404	0	0	4	0.000347584
C>L	15.4404	0	0	4	0.000347584
L<MWD>	15.4404	0	0	4	0.000347584
THPWK	15.4404	0	0	4	0.000347584
DQJMJN	15.4404	0	0	4	0.000347584
WDQ"L>	15.4404	0	0	4	0.000347584
HJKL>	15.4404	0	0	4	0.000347584
XKMTH	15.4404	0	0	4	0.000347584
C>LT	15.4404	0	0	4	0.000347584
DGBJT	15.4404	0	0	4	0.000347584
M<K>	15.4404	0	0	4	0.000347584
BNJ>	15.4404	0	0	4	0.000347584
W<RQ	15.4404	0	0	4	0.000347584
GWS>	15.4404	0	0	4	0.000347584
W>SVW>	15.4404	0	0	4	0.000347584
WLNTN	15.4404	0	0	4	0.000347584
WLCLJMWN	15.4404	0	0	4	0.000347584
>BJTR	15.4404	0	0	4	0.000347584
LMCM<	15.4404	0	0	4	0.000347584
WBCNT	15.4404	0	0	4	0.000347584
DNBJH	15.4404	0	0	4	0.000347584
XZJT	15.4404	0	0	4	0.000347584
DHWW	15.4404	0	0	4	0.000347584
D>TJT	15.4404	0	0	4	0.000347584
QJ"MJ	15.4404	0	0	4	0.000347584
LNBJH	15.4404	0	0	4	0.000347584
L>DWNJ>	15.4404	0	0	4	0.000347584
DPSJLT>	15.4404	0	0	4	0.000347584
GT	15.4404	0	0	4	0.000347584
LCM<J	15.4404	0	0	4	0.000347584
D<"LWT>	15.4404	0	0	4	0.000347584
L>LJ>	15.4404	0	0	4	0.000347584
DHW	15.4404	0	0	4	0.000347584
WN>T>	15.4404	0	0	4	0.000347584
>RJ>	15.4404	0	0	4	0.000347584
WHDD	15.4404	0	0	4	0.000347584
LRMT	15.4404	0	0	4	0.000347584
DXL	15.4404	0	0	4	0.000347584
W>CKXH	15.4404	0	0	4	0.000347584
DLBNN	15.4404	0	0	4	0.000347584
DNMLK	15.4404	0	0	4	0.000347584
LCMK	15.4404	0	0	4	0.000347584
WCBQ	15.4404	0	0	4	0.000347584
WNP#Q	15.3682	49	0.000594812	0	0
NBWT	15.1368	9	0.000109251	10	0.000868961
WQVLH	15.1257	5	6.06951e-05	8	0.000695169
LPR<WN	15.0678	84	0.00101968	2	0.000173792
KNWCT>	15.0546	48	0.000582673	0	0
Q"NJN	15.0546	48	0.000582673	0	0
DP>	15.0546	48	0.000582673	0	0
L>BRHM	15.0546	48	0.000582673	0	0
NTL	15.0546	48	0.000582673	0	0
DPJ"N	15.0546	48	0.000582673	0	0
SDR">	15.0546	48	0.000582673	0	0
WNS#B	15.0546	48	0.000582673	0	0
QJ"S>	15.0063	7	8.49731e-05	9	0.000782065
W<SR"JN	15.0063	7	8.49731e-05	9	0.000782065
QWR"J>	15.0063	7	8.49731e-05	9	0.000782065
BJTH	14.8409	22	0.000267058	15	0.00130344
LN	14.8015	83	0.00100754	2	0.000173792
MVWL	14.741	47	0.000570534	0	0
W>RJM	14.741	47	0.000570534	0	0
HNW	14.741	47	0.000570534	0	0
WSB	14.4273	46	0.000558395	0	0
JHWD>	14.1328	23	0.000279197	15	0.00130344
<MKWN	14.1137	45	0.000546256	0	0
KLJL>	14.1137	45	0.000546256	0	0
LMYR"J>	14.1137	45	0.000546256	0	0
L>R<>	14.0805	105	0.0012746	4	0.000347584
>N>	14.0377	517	0.00627587	53	0.00460549
GL<D	13.8546	4	4.85561e-05	7	0.000608273
PTWR>	13.8001	44	0.000534117	0	0
BRD>	13.8001	44	0.000534117	0	0
LJ<QWB	13.8001	44	0.000534117	0	0
DXWSJ>	13.8001	44	0.000534117	0	0
DMCJXWT>	13.8001	44	0.000534117	0	0
DTKLT>	13.8001	44	0.000534117	0	0
WJL#DT	13.8001	44	0.000534117	0	0
WP#LG	13.8001	44	0.000534117	0	0
MN	13.7583	1856	0.02253	247	0.0214633
DVB	13.7418	8	9.71121e-05	9	0.000782065
CN"JN	13.6412	6	7.28341e-05	8	0.000695169
WBTR	13.6412	6	7.28341e-05	8	0.000695169
WNHW>	13.6042	103	0.00125032	4	0.000347584
WLBN"WHJ	13.1728	42	0.000509839	0	0
LKLH	12.9864	11	0.000133529	10	0.000868961
R"XM>	12.8591	41	0.0004977	0	0
BWKR">	12.8591	41	0.0004977	0	0
