PATTERN	LOGLIKELIHOOD	OCC_0	FREQ_0	OCC_1	FREQ_1
HW#>	16.2253	57	0.000691924	0	0
DSHDWT>	16.2253	57	0.000691924	0	0
DKR>	16.2253	57	0.000691924	0	0
WMJT	16.2189	26	0.000315614	16	0.00170394
BQWRJT	16.1596	0	0	4	0.000425985
WQJC	16.1596	0	0	4	0.000425985
WJW>JL	16.1596	0	0	4	0.000425985
>LJB	16.1596	0	0	4	0.000425985
MNJNHWN	16.1596	0	0	4	0.000425985
DHW>	16.1596	0	0	4	0.000425985
>BH"THWN	16.1596	0	0	4	0.000425985
MCLVJN	16.1596	0	0	4	0.000425985
DQ^RJN	16.1596	0	0	4	0.000425985
<NTWT	16.1596	0	0	4	0.000425985
KWLHWN	16.1596	0	0	4	0.000425985
HMN	16.1596	0	0	4	0.000425985
PLGWT>	16.1596	0	0	4	0.000425985
QHT	16.1596	0	0	4	0.000425985
WCTM>>	16.1596	0	0	4	0.000425985
LMQMW	16.1596	0	0	4	0.000425985
PYT>	16.1596	0	0	4	0.000425985
WNPQ	16.1596	0	0	4	0.000425985
DGD	16.1596	0	0	4	0.000425985
BQRB>	16.1596	0	0	4	0.000425985
>BHJ"HWN	16.1596	0	0	4	0.000425985
DJRXML	16.1596	0	0	4	0.000425985
D>LJ<ZR	16.1596	0	0	4	0.000425985
LYDWQ	16.1596	0	0	4	0.000425985
<WBDJ>	16.1596	0	0	4	0.000425985
BQR"NT>	16.1596	0	0	4	0.000425985
>DWM"J>	16.1596	0	0	4	0.000425985
W>XJMLK	16.1596	0	0	4	0.000425985
XNNJ>	16.1596	0	0	4	0.000425985
WTMNJ>	16.1596	0	0	4	0.000425985
DNYJBJN	16.1596	0	0	4	0.000425985
Q^JMJN	16.1596	0	0	4	0.000425985
JWXNN	16.1596	0	0	4	0.000425985
LCMJ	16.1596	0	0	4	0.000425985
VWR	16.1596	0	0	4	0.000425985
L<ZRJ>	16.1596	0	0	4	0.000425985
MCMCJN	16.1596	0	0	4	0.000425985
WZKRJ>	16.1596	0	0	4	0.000425985
R"WRBT>	16.1596	0	0	4	0.000425985
WCR>	16.1596	0	0	4	0.000425985
CMW>JL	16.1596	0	0	4	0.000425985
LCM>	16.1596	0	0	4	0.000425985
WMWDJN	16.1596	0	0	4	0.000425985
W>SP	16.1596	0	0	4	0.000425985
XYRWN	16.1596	0	0	4	0.000425985
LXBR"WNJ>	16.1596	0	0	4	0.000425985
WBN>	16.1596	0	0	4	0.000425985
W>TQN	16.1596	0	0	4	0.000425985
WLMLK>	16.1596	0	0	4	0.000425985
<^B"DJ	16.1596	0	0	4	0.000425985
NDB	16.1596	0	0	4	0.000425985
DXD<SR	16.1596	0	0	4	0.000425985
MKJR	16.1596	0	0	4	0.000425985
BLB>	16.1596	0	0	4	0.000425985
JRMWT	16.1596	0	0	4	0.000425985
LLW"J>	16.1596	0	0	4	0.000425985
DHW	16.1596	0	0	4	0.000425985
DMLKWTH	16.1596	0	0	4	0.000425985
WDLW"J>	16.1596	0	0	4	0.000425985
CPVJ>	16.1596	0	0	4	0.000425985
WHPK	16.1596	0	0	4	0.000425985
B"NWHJ	16.1596	0	0	4	0.000425985
<ZR>JL	16.1596	0	0	4	0.000425985
DKH"N>	16.1596	0	0	4	0.000425985
WCB<>	16.1596	0	0	4	0.000425985
<^BDJN	16.1596	0	0	4	0.000425985
WQVL	16.1596	0	0	4	0.000425985
DTLTJN	16.1596	0	0	4	0.000425985
JBWSJ>	16.1596	0	0	4	0.000425985
M>N"WHJ	16.1596	0	0	4	0.000425985
WBRJ<>	16.1596	0	0	4	0.000425985
J<WC	16.1596	0	0	4	0.000425985
XJLW"T>	16.1596	0	0	4	0.000425985
DHWW	16.1596	0	0	4	0.000425985
WKD	16.0742	150	0.00182085	6	0.000638978
W>M>	15.9407	56	0.000679785	0	0
WSM"KJHWN	15.9407	56	0.000679785	0	0
XDR	15.9407	56	0.000679785	0	0
LWX">	15.9407	56	0.000679785	0	0
BJRX>	15.656	55	0.000667646	0	0
<SW	15.656	55	0.000667646	0	0
MK>	15.656	55	0.000667646	0	0
XD>	15.6257	193	0.00234283	10	0.00106496
>N	15.5088	109	0.00132315	3	0.000319489
>JSXQ	15.3714	54	0.000655507	0	0
WMLL	15.3714	54	0.000655507	0	0
WSJM	15.3714	54	0.000655507	0	0
WJH#B	15.0867	53	0.000643368	0	0
LDBJT	15.0867	53	0.000643368	0	0
JWMN>	15.0867	53	0.000643368	0	0
DLM>	15.0867	53	0.000643368	0	0
BH	15.0638	133	0.00161449	5	0.000532481
RB>	15.0214	72	0.000874009	28	0.0029819
TMJNJ>	14.9973	4	4.85561e-05	7	0.000745474
>LHJ	14.9973	4	4.85561e-05	7	0.000745474
<LMJN	14.9973	4	4.85561e-05	7	0.000745474
DMRRJ	14.9973	4	4.85561e-05	7	0.000745474
CLJV	14.9056	6	7.28341e-05	8	0.00085197
LVWR>	14.802	52	0.000631229	0	0
TKLT>	14.802	52	0.000631229	0	0
JR"J<N	14.802	52	0.000631229	0	0
>WRKH	14.802	52	0.000631229	0	0
KLHWN	14.4113	166	0.00201508	49	0.00521832
LWT	14.3556	247	0.00299834	16	0.00170394
DKN<N	14.2327	50	0.000606951	0	0
>NJ"N	14.2327	50	0.000606951	0	0
GBR">	13.9663	55	0.000667646	23	0.00244941
BMDBR>	13.9481	49	0.000594812	0	0
>"MJN	13.9481	49	0.000594812	0	0
WNP#Q	13.9481	49	0.000594812	0	0
>JSRJL	13.8113	595	0.00722271	56	0.00596379
WH>	13.6825	101	0.00122604	3	0.000319489
L>BRHM	13.6634	48	0.000582673	0	0
>XWK	13.6634	48	0.000582673	0	0
KNWCT>	13.6634	48	0.000582673	0	0
Q"NJN	13.6634	48	0.000582673	0	0
LMDBX>	13.6634	48	0.000582673	0	0
DPJ"N	13.6634	48	0.000582673	0	0
DP>	13.6634	48	0.000582673	0	0
PTJH	13.6634	48	0.000582673	0	0
SDR">	13.6634	48	0.000582673	0	0
WNS#B	13.6634	48	0.000582673	0	0
ZRX	13.6361	3	3.6417e-05	6	0.000638978
NPTLJ	13.6361	3	3.6417e-05	6	0.000638978
BQWR"J>	13.6361	3	3.6417e-05	6	0.000638978
>BRHM	13.4691	86	0.00104396	2	0.000212993
WB"NWHJ	13.4019	5	6.06951e-05	7	0.000745474
W>RJM	13.3788	47	0.000570534	0	0
K>"P>	13.3788	47	0.000570534	0	0
HNW	13.3788	47	0.000570534	0	0
HW	13.1883	162	0.00196652	47	0.00500532
WSB	13.0941	46	0.000558395	0	0
LBR	13.0941	46	0.000558395	0	0
PT"GM>	13.0941	46	0.000558395	0	0
DS>M>	13.0068	98	0.00118962	3	0.000319489
W>HRWN	12.9928	84	0.00101968	2	0.000212993
<MKWN	12.8095	45	0.000546256	0	0
WSM	12.8095	45	0.000546256	0	0
B>JDH	12.8095	45	0.000546256	0	0
KLJL>	12.8095	45	0.000546256	0	0
LMYR"J>	12.8095	45	0.000546256	0	0
WHWW	12.6418	32	0.000388449	16	0.00170394
LJ<QWB	12.5248	44	0.000534117	0	0
DXWSJ>	12.5248	44	0.000534117	0	0
DMCJXWT>	12.5248	44	0.000534117	0	0
DTKLT>	12.5248	44	0.000534117	0	0
WP#LG	12.5248	44	0.000534117	0	0
PTWR>	12.5248	44	0.000534117	0	0
BRD>	12.5248	44	0.000534117	0	0
WJL#DT	12.5248	44	0.000534117	0	0
LMN>	12.5248	44	0.000534117	0	0
GBR	12.5188	82	0.000995399	2	0.000212993
<SJRJ>	12.393	2	2.4278e-05	5	0.000532481
SML>	12.393	2	2.4278e-05	5	0.000532481
SGJ	12.393	2	2.4278e-05	5	0.000532481
DQJS>	12.2826	81	0.00098326	2	0.000212993
BM>"NJ	12.1197	0	0	3	0.000319489
>BJ>	12.1197	0	0	3	0.000319489
BJWM	12.1197	0	0	3	0.000319489
CLJVJN	12.1197	0	0	3	0.000319489
>XWHWN	12.1197	0	0	3	0.000319489
<^BD"J	12.1197	0	0	3	0.000319489
JWNTN	12.1197	0	0	3	0.000319489
MJK>	12.1197	0	0	3	0.000319489
MJQR	12.1197	0	0	3	0.000319489
DTR<SR	12.1197	0	0	3	0.000319489
QJM	12.1197	0	0	3	0.000319489
WSLQ	12.1197	0	0	3	0.000319489
